t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,dyaw,power,mode_xy,mode_z
1.380000,1.603708522,1.393340334,1.780846951,1.376223607,1.032018633,0.020769140,-0.912027926,-1.180552574,0.603895463,1.188105830,1.231607902,-0.555984439,0.000000000,0.000000000,true,0,0
1.390000,1.617425358,1.403601701,1.781084744,1.367164074,1.020276039,0.026779767,-0.899746152,-1.167832576,0.598177534,1.267647533,1.311800915,-0.587456692,0.000000000,0.000000000,true,0,0
1.400000,1.631052226,1.413746292,1.781382351,1.358231276,1.008664596,0.032731656,-0.886687004,-1.154328370,0.592149222,1.343580536,1.388449488,-0.618060855,0.000000000,0.000000000,true,0,0
1.410000,1.644590432,1.423775456,1.781739171,1.349432805,0.997191968,0.038621746,-0.872886570,-1.140075401,0.585819210,1.415904840,1.461553620,-0.647796929,0.000000000,0.000000000,true,0,0
1.420000,1.658041354,1.433690618,1.782154570,1.340775895,0.985865465,0.044447063,-0.858380937,-1.125109113,0.579196178,1.484620444,1.531113312,-0.676664915,0.000000000,0.000000000,true,0,0
1.430000,1.671406444,1.443493275,1.782627886,1.332267417,0.974692045,0.050204722,-0.843206190,-1.109464950,0.572288805,1.549727349,1.597128563,-0.704664811,0.000000000,0.000000000,true,0,0
1.440000,1.684687219,1.453184991,1.783158429,1.323913881,0.963678308,0.055891921,-0.827398419,-1.093178356,0.565105775,1.611225553,1.659599373,-0.731796618,0.000000000,0.000000000,true,0,0
1.450000,1.697885259,1.462767395,1.783745481,1.315721438,0.952830501,0.061505947,-0.810993708,-1.076284777,0.557655767,1.669115058,1.718525743,-0.758060336,0.000000000,0.000000000,true,0,0
1.460000,1.711002204,1.472242174,1.784388296,1.307695876,0.942154518,0.067044175,-0.794028146,-1.058819656,0.549947462,1.723395864,1.773907672,-0.783455964,0.000000000,0.000000000,true,0,0
1.470000,1.724039751,1.481611076,1.785086103,1.299842624,0.931655895,0.072504064,-0.776537820,-1.040818438,0.541989541,1.774067969,1.825745160,-0.807983504,0.000000000,0.000000000,true,0,0
1.480000,1.736999648,1.490875900,1.785838108,1.292166749,0.921339818,0.077883163,-0.758558816,-1.022316568,0.533790685,1.821131375,1.874038208,-0.831642955,0.000000000,0.000000000,true,0,0
1.490000,1.749883693,1.500038497,1.786643489,1.284672957,0.911211114,0.083179104,-0.740127221,-1.003349489,0.525359576,1.864586082,1.918786815,-0.854434316,0.000000000,0.000000000,true,0,0
1.500000,1.762693728,1.509100762,1.787501405,1.277365593,0.901274260,0.088389609,-0.721279123,-0.983952646,0.516704893,1.904432088,1.959990982,-0.876357588,0.000000000,0.000000000,true,0,0
1.510000,1.775431639,1.518064636,1.788410989,1.270248642,0.891533376,0.093512485,-0.702050609,-0.964161484,0.507835318,1.940669395,1.997650708,-0.897412771,0.000000000,0.000000000,true,0,0
1.520000,1.788099348,1.526932096,1.789371356,1.263325728,0.881992227,0.098545628,-0.682477764,-0.944011447,0.498759531,1.973298002,2.031765993,-0.917599865,0.000000000,0.000000000,true,0,0
1.530000,1.800698812,1.535705157,1.790381596,1.256600114,0.872654225,0.103487018,-0.662596678,-0.923537979,0.489486214,2.002317910,2.062336837,-0.936918870,0.000000000,0.000000000,true,0,0
1.540000,1.813232018,1.544385868,1.791440784,1.250074702,0.863522427,0.108334723,-0.642443435,-0.902776525,0.480024047,2.027729118,2.089363241,-0.955369786,0.000000000,0.000000000,true,0,0
1.550000,1.825700982,1.552976302,1.792547972,1.243752033,0.854599536,0.113086898,-0.622054124,-0.881762529,0.470381712,2.049531626,2.112845205,-0.972952612,0.000000000,0.000000000,true,0,0
1.560000,1.838107742,1.561478562,1.793702197,1.237634286,0.845887900,0.117741785,-0.601464832,-0.860531436,0.460567889,2.067725434,2.132782728,-0.989667350,0.000000000,0.000000000,true,0,0
1.570000,1.850454356,1.569894771,1.794902478,1.231723282,0.837389513,0.122297713,-0.580711645,-0.839118689,0.450591258,2.082310543,2.149175810,-1.005513998,0.000000000,0.000000000,true,0,0
1.580000,1.862742901,1.578227069,1.796147816,1.226020479,0.829106014,0.126753097,-0.559830650,-0.817559734,0.440460502,2.093286952,2.162024451,-1.020492557,0.000000000,0.000000000,true,0,0
1.590000,1.874975464,1.586477612,1.797437200,1.220526975,0.821038688,0.131106438,-0.538857935,-0.795890015,0.430184301,2.100654662,2.171328652,-1.034603027,0.000000000,0.000000000,true,0,0
1.600000,1.887154141,1.594648567,1.798769600,1.215243506,0.813188465,0.135356327,-0.517829586,-0.774144976,0.419771335,2.104413672,2.177088412,-1.047845408,0.000000000,0.000000000,true,0,0
1.610000,1.899281035,1.602742107,1.800143977,1.210170448,0.805555921,0.139501438,-0.496781690,-0.752360062,0.409230286,2.104563982,2.179303732,-1.060219700,0.000000000,0.000000000,true,0,0
1.620000,1.911358251,1.610760411,1.801559276,1.205307817,0.798141278,0.143540535,-0.475750335,-0.730570716,0.398569835,2.101105592,2.177974611,-1.071725902,0.000000000,0.000000000,true,0,0
1.630000,1.923387892,1.618705658,1.803014430,1.200655266,0.790944403,0.147472466,-0.454771607,-0.708812384,0.387798662,2.094038503,2.173101049,-1.082364016,0.000000000,0.000000000,true,0,0
1.640000,1.935372055,1.626580024,1.804508364,1.196212089,0.783964809,0.151296168,-0.433881594,-0.687120510,0.376925448,2.083362714,2.164683047,-1.092134040,0.000000000,0.000000000,true,0,0
1.650000,1.947312828,1.634385676,1.806039990,1.191977218,0.777201654,0.155010663,-0.413116382,-0.665530538,0.365958875,2.069078225,2.152720604,-1.101035976,0.000000000,0.000000000,true,0,0
1.660000,1.959212289,1.642124774,1.807608210,1.187949225,0.770653740,0.158615063,-0.392512058,-0.644077913,0.354907622,2.051185037,2.137213720,-1.109069822,0.000000000,0.000000000,true,0,0
1.670000,1.971072496,1.649799463,1.809211921,1.184126321,0.764319519,0.162108563,-0.372104710,-0.622798078,0.343780372,2.029683149,2.118162396,-1.116235579,0.000000000,0.000000000,true,0,0
1.680000,1.982895492,1.657411871,1.810850010,1.180506354,0.758197085,0.165490446,-0.351930424,-0.601726480,0.332585804,2.004572561,2.095566631,-1.122533247,0.000000000,0.000000000,true,0,0
1.690000,1.994683292,1.664964103,1.812521356,1.177086815,0.752284177,0.168760083,-0.332025288,-0.580898561,0.321332601,1.975853273,2.069426426,-1.127962825,0.000000000,0.000000000,true,0,0
1.700000,2.006437886,1.672458244,1.814224835,1.173864831,0.746578183,0.171916931,-0.312425388,-0.560349766,0.310029442,1.943525286,2.039741780,-1.132524315,0.000000000,0.000000000,true,0,0
1.710000,2.018161236,1.679896347,1.815959317,1.170837170,0.741076134,0.174960534,-0.293166811,-0.540115540,0.298685008,1.907588599,2.006512693,-1.136217715,0.000000000,0.000000000,true,0,0
1.720000,2.029855266,1.687280435,1.817723667,1.168000237,0.735774706,0.177890523,-0.274285645,-0.520231327,0.287307981,1.868043213,1.969739166,-1.139043027,0.000000000,0.000000000,true,0,0
1.730000,2.041521863,1.694612498,1.819516748,1.165350078,0.730670222,0.180706614,-0.255817976,-0.500732571,0.275907041,1.824889127,1.929421198,-1.141000249,0.000000000,0.000000000,true,0,0
1.740000,2.053162875,1.701894483,1.821337419,1.162882379,0.725758651,0.183408613,-0.237799891,-0.481654718,0.264490870,1.778126341,1.885558789,-1.142089382,0.000000000,0.000000000,true,0,0
1.750000,2.064780104,1.709128299,1.823184540,1.160592462,0.721035607,0.185996410,-0.220267478,-0.463033210,0.253068147,1.727754855,1.838151940,-1.142310426,0.000000000,0.000000000,true,0,0
1.760000,2.076375300,1.716315808,1.825056967,1.158475290,0.716496348,0.188469983,-0.203256823,-0.444903494,0.241647555,1.673774670,1.787200650,-1.141663381,0.000000000,0.000000000,true,0,0
1.770000,2.087950167,1.723458822,1.826953559,1.156525466,0.712135779,0.190829397,-0.186804014,-0.427301012,0.230237773,1.616185785,1.732704920,-1.140148246,0.000000000,0.000000000,true,0,0
1.780000,2.099506348,1.730559101,1.828873175,1.154737230,0.707948452,0.193074804,-0.170945137,-0.410261210,0.218847483,1.554988201,1.674664748,-1.137765023,0.000000000,0.000000000,true,0,0
1.790000,2.111045430,1.737618349,1.830814676,1.153104463,0.703928561,0.195206441,-0.155716279,-0.393819532,0.207485366,1.490181916,1.613080137,-1.134513710,0.000000000,0.000000000,true,0,0
1.800000,2.122568934,1.744638210,1.832776925,1.151620684,0.700069949,0.197224634,-0.141153527,-0.378011422,0.196160103,1.421766932,1.547951084,-1.130394309,0.000000000,0.000000000,true,0,0
1.810000,2.134078318,1.751620264,1.834758791,1.150279052,0.696366103,0.199129794,-0.127292969,-0.362872325,0.184880374,1.349743249,1.479277591,-1.125406818,0.000000000,0.000000000,true,0,0
1.820000,2.145574965,1.758566025,1.836759146,1.149072364,0.692810155,0.200922422,-0.114170691,-0.348437685,0.173654860,1.274110865,1.407059658,-1.119551238,0.000000000,0.000000000,true,0,0
1.830000,2.157060189,1.765476936,1.838776867,1.147993057,0.689394883,0.202603101,-0.101822781,-0.334742947,0.162492243,1.194869782,1.331297283,-1.112827569,0.000000000,0.000000000,true,0,0
1.840000,2.168535225,1.772354366,1.840810837,1.147033206,0.686112711,0.204172505,-0.090285325,-0.321823554,0.151401202,1.112020000,1.251990469,-1.105235810,0.000000000,0.000000000,true,0,0
1.850000,2.180001224,1.779199607,1.842859948,1.146184528,0.682955709,0.205631393,-0.079594410,-0.309714952,0.140390420,1.025561517,1.169139213,-1.096775963,0.000000000,0.000000000,true,0,0
1.860000,2.191459257,1.786013870,1.844923099,1.145438376,0.679915591,0.206980610,-0.069786123,-0.298452585,0.129468577,0.935494335,1.082743517,-1.087448026,0.000000000,0.000000000,true,0,0
1.870000,2.202910304,1.792798280,1.846999198,1.144785743,0.676983718,0.208221090,-0.060896552,-0.288071897,0.118644353,0.841818453,0.992803380,-1.077252001,0.000000000,0.000000000,true,0,0
1.880000,2.214355252,1.799553875,1.849087162,1.144217262,0.674151096,0.209353852,-0.052961783,-0.278608332,0.107926430,0.744533872,0.899318803,-1.066187886,0.000000000,0.000000000,true,0,0
1.890000,2.225794897,1.806281602,1.851185920,1.143723205,0.671408377,0.210380002,-0.046017904,-0.270097335,0.097323489,0.643640591,0.802289785,-1.054255682,0.000000000,0.000000000,true,0,0
1.900000,2.237229931,1.812982310,1.853294411,1.143293481,0.668745856,0.211300734,-0.040101001,-0.262574351,0.086844210,0.539138610,0.701716326,-1.041455389,0.000000000,0.000000000,true,0,0
1.910000,2.248660946,1.819656753,1.855411587,1.142917641,0.666153478,0.212117327,-0.035247161,-0.256074824,0.076497275,0.431027929,0.597598427,-1.027787007,0.000000000,0.000000000,true,0,0
1.920000,2.260088427,1.826305579,1.857536415,1.142584874,0.663620830,0.212831149,-0.031492471,-0.250634197,0.066291364,0.319308549,0.489936087,-1.013250536,0.000000000,0.000000000,true,0,0
1.930000,2.271512750,1.832929332,1.859667873,1.142284008,0.661137146,0.213443653,-0.028873019,-0.246287917,0.056235158,0.203980469,0.378729306,-0.997845975,0.000000000,0.000000000,true,0,0
1.940000,2.282934176,1.839528448,1.861804955,1.142003509,0.658691306,0.213956380,-0.027424891,-0.243071426,0.046337338,0.085043690,0.263978085,-0.981573326,0.000000000,0.000000000,true,0,0
1.950000,2.294352848,1.846103247,1.863946673,1.141731485,0.656271834,0.214370957,-0.027184174,-0.241020170,0.036606585,-0.037501790,0.145682423,-0.964432587,0.000000000,0.000000000,true,0,0
1.960000,2.305768793,1.852653933,1.866092053,1.141455681,0.653866900,0.214689098,-0.028186955,-0.240169592,0.027051580,-0.163655969,0.023842321,-0.946423759,0.000000000,0.000000000,true,0,0
1.970000,2.317181908,1.859180592,1.868240139,1.141163481,0.651464321,0.214912603,-0.030469322,-0.240555138,0.017681003,-0.293418847,-0.101542222,-0.927546842,0.000000000,0.000000000,true,0,0
1.980000,2.328591964,1.865683186,1.870389996,1.140841909,0.649051559,0.215043362,-0.034067361,-0.242212252,0.008503537,-0.426790425,-0.230471206,-0.907801836,0.000000000,0.000000000,true,0,0
1.990000,2.339998603,1.872161547,1.872540704,1.140477628,0.646615720,0.215083347,-0.039017160,-0.245176377,-0.000472140,-0.563770704,-0.362944630,-0.887188741,0.000000000,0.000000000,true,0,0
2.000000,2.351401329,1.878615379,1.874691367,1.140056939,0.644143556,0.215034620,-0.045354804,-0.249482959,-0.009237345,-0.704359681,-0.498962495,-0.865707557,0.000000000,0.000000000,true,0,0
2.010000,2.362799507,1.885044252,1.876841108,1.139565812,0.641621495,0.214899325,-0.053105529,-0.255156349,-0.017785487,-0.845301501,-0.635196971,-0.843985145,0.000000000,0.000000000,true,0,0
2.020000,2.374192364,1.891447597,1.878989072,1.138990179,0.639035940,0.214679628,-0.062251158,-0.262176528,-0.026118333,-0.983340306,-0.768320226,-0.822648367,0.000000000,0.000000000,true,0,0
2.030000,2.385578983,1.897824714,1.881134426,1.138316236,0.636373579,0.214377663,-0.072762659,-0.270512383,-0.034239740,-1.118476095,-0.898332262,-0.801697223,0.000000000,0.000000000,true,0,0
2.040000,2.396958315,1.904174769,1.883276358,1.137530470,0.633621411,0.213995525,-0.084611003,-0.280132802,-0.042153563,-1.250708869,-1.025233078,-0.781131714,0.000000000,0.000000000,true,0,0
2.050000,2.408329176,1.910496801,1.885414076,1.136619657,0.630766745,0.213535271,-0.097767159,-0.291006674,-0.049863659,-1.380038627,-1.149022674,-0.760951838,0.000000000,0.000000000,true,0,0
2.060000,2.419690249,1.916789721,1.887546810,1.135570864,0.627797203,0.212998918,-0.112202099,-0.303102885,-0.057373885,-1.506465370,-1.269701051,-0.741157597,0.000000000,0.000000000,true,0,0
2.070000,2.431040091,1.923052322,1.889673808,1.134371449,0.624700716,0.212388447,-0.127886790,-0.316390324,-0.064688097,-1.629989098,-1.387268208,-0.721748990,0.000000000,0.000000000,true,0,0
2.080000,2.442377134,1.929283273,1.891794338,1.133009059,0.621465529,0.211705797,-0.144792204,-0.330837878,-0.071810150,-1.750609811,-1.501724144,-0.702726017,0.000000000,0.000000000,true,0,0
2.090000,2.453699689,1.935481132,1.893907689,1.131471633,0.618080195,0.210952871,-0.162889310,-0.346414436,-0.078743902,-1.868327508,-1.613068862,-0.684088678,0.000000000,0.000000000,true,0,0
2.100000,2.465005944,1.941644340,1.896013168,1.129747397,0.614533581,0.210131534,-0.182149077,-0.363088885,-0.085493209,-1.983142189,-1.721302359,-0.665836973,0.000000000,0.000000000,true,0,0
2.110000,2.476293976,1.947771230,1.898110098,1.127824872,0.610814862,0.209243609,-0.202542477,-0.380830113,-0.092061927,-2.095053856,-1.826424636,-0.647970902,0.000000000,0.000000000,true,0,0
2.120000,2.487561743,1.953860028,1.900197824,1.125692866,0.606913526,0.208290884,-0.224040478,-0.399607007,-0.098453913,-2.204062507,-1.928435694,-0.630490466,0.000000000,0.000000000,true,0,0
2.130000,2.498807098,1.959908857,1.902275706,1.123340478,0.602819373,0.207275107,-0.246614050,-0.419388456,-0.104673022,-2.310168143,-2.027335532,-0.613395663,0.000000000,0.000000000,true,0,0
2.140000,2.510027783,1.965915740,1.904343122,1.120757096,0.598522512,0.206197987,-0.270234164,-0.440143347,-0.110723112,-2.413370763,-2.123124150,-0.596686495,0.000000000,0.000000000,true,0,0
2.150000,2.521221436,1.971878600,1.906399467,1.117932403,0.594013365,0.205061196,-0.294871789,-0.461840568,-0.116608037,-2.513670368,-2.215801549,-0.580362961,0.000000000,0.000000000,true,0,0
2.160000,2.532385593,1.977795269,1.908444152,1.114856366,0.589282664,0.203866364,-0.320497894,-0.484449007,-0.122331656,-2.611066958,-2.305367727,-0.564425060,0.000000000,0.000000000,true,0,0
2.170000,2.543517693,1.983663485,1.910476606,1.111519246,0.584321451,0.202615087,-0.347083451,-0.507937552,-0.127897824,-2.705560532,-2.391822686,-0.548872794,0.000000000,0.000000000,true,0,0
2.180000,2.554615076,1.989480900,1.912496271,1.107911595,0.579121083,0.201308920,-0.374599428,-0.532275090,-0.133310398,-2.797151091,-2.475166425,-0.533706162,0.000000000,0.000000000,true,0,0
2.190000,2.565674992,1.995245082,1.914502606,1.104024253,0.573673223,0.199949378,-0.403016796,-0.557430510,-0.138573233,-2.885838635,-2.555398945,-0.518925165,0.000000000,0.000000000,true,0,0
2.200000,2.576694599,2.000953513,1.916495085,1.099848352,0.567969850,0.198537941,-0.432306524,-0.583372698,-0.143690186,-2.971623163,-2.632520244,-0.504529801,0.000000000,0.000000000,true,0,0
2.210000,2.587670969,2.006603601,1.918473197,1.095375312,0.562003250,0.197076048,-0.462439583,-0.610070544,-0.148665114,-3.054504676,-2.706530324,-0.490520071,0.000000000,0.000000000,true,0,0
2.220000,2.598601088,2.012192676,1.920436443,1.090596846,0.555766024,0.195565100,-0.493386941,-0.637492934,-0.153501873,-3.134483174,-2.777429184,-0.476895976,0.000000000,0.000000000,true,0,0
2.230000,2.609481861,2.017717996,1.922384340,1.085504955,0.549251080,0.194006458,-0.525119570,-0.665608757,-0.158204319,-3.211558656,-2.845216824,-0.463657514,0.000000000,0.000000000,true,0,0
2.240000,2.620310116,2.023176749,1.924316417,1.080091933,0.542451641,0.192401448,-0.557608438,-0.694386900,-0.162776309,-3.285731123,-2.909893244,-0.450804687,0.000000000,0.000000000,true,0,0
2.250000,2.631082604,2.028566059,1.926232218,1.074350362,0.535361238,0.190751354,-0.590824515,-0.723796251,-0.167221698,-3.357000575,-2.971458445,-0.438337494,0.000000000,0.000000000,true,0,0
2.260000,2.641796005,2.033882984,1.928131298,1.068273116,0.527973716,0.189057423,-0.624738772,-0.753805698,-0.171544344,-3.425367011,-3.029912426,-0.426255935,0.000000000,0.000000000,true,0,0
2.270000,2.652446925,2.039124523,1.930013225,1.061853357,0.520283228,0.187320864,-0.659322179,-0.784384129,-0.175748103,-3.490830432,-3.085255187,-0.414560010,0.000000000,0.000000000,true,0,0
2.280000,2.663031908,2.044287620,1.931877577,1.055084538,0.512284240,0.185542845,-0.694545704,-0.815500431,-0.179836830,-3.553390838,-3.137486728,-0.403249719,0.000000000,0.000000000,true,0,0
2.290000,2.673547431,2.049369162,1.933723947,1.047960406,0.503971530,0.183724498,-0.730380319,-0.847123492,-0.183814382,-3.613048228,-3.186607049,-0.392325062,0.000000000,0.000000000,true,0,0
2.300000,2.683989912,2.054365988,1.935551937,1.040474992,0.495340185,0.181866915,-0.766796992,-0.879222201,-0.187684617,-3.669802603,-3.232616151,-0.381786040,0.000000000,0.000000000,true,0,0
2.310000,2.694355708,2.059274888,1.937361158,1.032622622,0.486385604,0.179971150,-0.803766694,-0.911765445,-0.191451389,-3.723653962,-3.275514033,-0.371632651,0.000000000,0.000000000,true,0,0
2.320000,2.704641123,2.064092608,1.939151236,1.024397911,0.477103498,0.178038219,-0.841260395,-0.944722111,-0.195118555,-3.774602306,-3.315300695,-0.361864897,0.000000000,0.000000000,true,0,0
2.330000,2.714842408,2.068815853,1.940921802,1.015795764,0.467489888,0.176069098,-0.879249064,-0.978061088,-0.198689972,-3.822647635,-3.351976137,-0.352482777,0.000000000,0.000000000,true,0,0
2.340000,2.724955764,2.073441289,1.942672500,1.006811377,0.457541105,0.174064726,-0.917703671,-1.011751263,-0.202169496,-3.867789949,-3.385540360,-0.343486291,0.000000000,0.000000000,true,0,0
2.350000,2.734977346,2.077965547,1.944402982,0.997440235,0.447253795,0.172026002,-0.956595186,-1.045761524,-0.205560983,-3.910029247,-3.415993363,-0.334875439,0.000000000,0.000000000,true,0,0
